date,test,result,units
2009-08-20,Sodium,147.0,mmol/L
2009-08-20,Total Bilirubin,0.1,mg/dL
2009-08-20,Total Protein,6.7,g/dL
2009-08-20,Triglycerides,144.0,mg/dL
2009-08-20,WBC,0.0055,10^3/uL
2010-12-03,% Lymphocytes,34.0,%
2010-12-03,% Neutrophils,60.0,%
2010-12-03,A:G Ratio,1.8,
2010-12-03,ALP,135.0,U/L
2010-12-03,ALT,27.0,U/L
2010-12-03,AST,32.0,U/L
2010-12-03,Albumin,4.2,g/dL
2010-12-03,Amylase,80.0,U/L
2010-12-03,BUN,17.0,mg/dL
2010-12-03,BUN:Creatinine Ratio,24.0,
2010-12-03,Calcium,8.9,mg/dL
2010-12-03,Chloride,114.0,mmol/L
2010-12-03,Cholesterol,178.0,mg/dL
2010-12-03,Creatine Kinase,495.0,U/L
2010-12-03,Creatinine,0.7,mg/dL
2010-12-03,Globulin,2.4,g/dL
2010-12-03,Glucose,101.0,mg/dL
2010-12-03,Hematocrit,43.4,%
2010-12-03,Hemoglobin,14.4,g/dL
2010-12-03,Lipase,36.0,U/L
2010-12-03,Lymphocytes (Absolute),1938.0,nan
2010-12-03,MCH,23.7,pg
2010-12-03,MCHC,33.2,g/dL
2010-12-03,MCV,71.0,fL
2010-12-03,Magnesium,1.8,mmol/L
2010-12-03,Na:K Ratio,41.0,nan
2010-12-03,Neutrophils (Absolute),3420.0,nan
2010-12-03,Phosphorus,3.9,mg/dL
2010-12-03,Platelets,0.512,10^3/uL
2010-12-03,Potassium,3.6,mmol/L
2010-12-03,RBC,6.07,10^6/uL
2010-12-03,Sodium,148.0,mmol/L
2010-12-03,Total Bilirubin,0.1,mg/dL
2010-12-03,Total Protein,6.6,g/dL
2010-12-03,Triglycerides,70.0,mg/dL
2010-12-03,WBC,0.0057,10^3/uL
2012-01-15,% Basophils,0.0,%
2012-01-15,% Eosinophils,8.0,%
2012-01-15,% Lymphocytes,50.0,%
2012-01-15,% Monocytes,2.0,%
2012-01-15,% Neutrophils,40.0,%
2012-01-15,A:G Ratio,1.9,
2012-01-15,ALP,85.0,U/L
2012-01-15,ALT,27.0,U/L
2012-01-15,AST,27.0,U/L
2012-01-15,Albumin,4.1,g/dL
2012-01-15,Amylase,138.0,U/L
2012-01-15,BUN,17.0,mg/dL
2012-01-15,BUN:Creatinine Ratio,28.0,
2012-01-15,Bands (Absolute),0.0,10^3/uL
2012-01-15,Basophils (Absolute),0.0,10^3/uL
2012-01-15,Calcium,9.8,mg/dL
2012-01-15,Chloride,114.0,mmol/L
2012-01-15,Cholesterol,170.0,mg/dL
2012-01-15,Creatine Kinase,133.0,U/L
2012-01-15,Creatinine,0.6,mg/dL
2012-01-15,Eosinophils (Absolute),0.488,10^3/uL
2012-01-15,Globulin,2.2,g/dL
2012-01-15,Glucose,64.0,mg/dL
2012-01-15,Hematocrit,41.6,%
2012-01-15,Hemoglobin,13.4,g/dL
2012-01-15,Lipase,23.0,U/L
2012-01-15,Lymphocytes (Absolute),3.0500000000000003,10^3/uL
2012-01-15,MCH,25.2,pg
2012-01-15,MCHC,32.2,g/dL
2012-01-15,MCV,78.0,fL
2012-01-15,Magnesium,1.6,mmol/L
2012-01-15,Monocytes (Absolute),0.122,10^3/uL
2012-01-15,Na:K Ratio,38.0,nan
2012-01-15,Neutrophils (Absolute),2.44,10^3/uL
2012-01-15,Phosphorus,4.9,mg/dL
2012-01-15,Platelets,0.47200000000000003,10^3/uL
2012-01-15,Potassium,4.1,mmol/L
2012-01-15,RBC,5.31,10^6/uL
2012-01-15,Sodium,154.0,mmol/L
2012-01-15,Total Bilirubin,0.1,mg/dL
2012-01-15,Total Protein,6.3,g/dL
2012-01-15,Triglycerides,69.0,mg/dL
2012-01-15,WBC,0.0060999999999999995,10^3/uL
2013-03-17,% Basophils,1.0,%
2013-03-17,% Eosinophils,5.0,%
2013-03-17,% Lymphocytes,37.0,%
2013-03-17,% Monocytes,3.0,%
2013-03-17,% Neutrophils,54.0,%
2013-03-17,A:G Ratio,1.7,
2013-03-17,ALP,101.0,U/L
2013-03-17,ALT,45.0,U/L
2013-03-17,AST,34.0,U/L
2013-03-17,Albumin,3.6,g/dL
2013-03-17,Amylase,58.0,U/L
2013-03-17,BUN,17.0,mg/dL
2013-03-17,BUN:Creatinine Ratio,28.0,
2013-03-17,Bands (Absolute),0.0,10^3/uL
2013-03-17,Basophils (Absolute),0.075,10^3/uL
2013-03-17,Calcium,9.6,mg/dL
2013-03-17,Chloride,124.0,mmol/L
2013-03-17,Cholesterol,167.0,mg/dL
2013-03-17,Creatine Kinase,187.0,U/L
2013-03-17,Creatinine,0.6,mg/dL
2013-03-17,Eosinophils (Absolute),0.375,10^3/uL
2013-03-17,Globulin,2.1,g/dL
2013-03-17,Glucose,63.0,mg/dL
2013-03-17,Hematocrit,39.0,%
2013-03-17,Hemoglobin,12.7,g/dL
2013-03-17,Lipase,17.0,U/L
2013-03-17,Lymphocytes (Absolute),2.775,10^3/uL
2013-03-17,MCH,24.4,pg
2013-03-17,MCHC,32.6,g/dL
2013-03-17,MCV,75.0,fL
2013-03-17,Magnesium,1.8,mmol/L
2013-03-17,Monocytes (Absolute),0.225,10^3/uL
2013-03-17,Na:K Ratio,40.0,nan
2013-03-17,Neutrophils (Absolute),4.05,10^3/uL
2013-03-17,Phosphorus,6.4,mg/dL
2013-03-17,Platelets,0.45,10^3/uL
2013-03-17,Potassium,3.9,mmol/L
2013-03-17,RBC,5.21,10^6/uL
2013-03-17,Sodium,157.0,mmol/L
2013-03-17,Total Bilirubin,0.1,mg/dL
2013-03-17,Total Protein,5.7,g/dL
2013-03-17,Triglycerides,79.0,mg/dL
2013-03-17,WBC,0.0075,10^3/uL
2016-04-24,% Basophils,0.0,%
2016-04-24,% Eosinophils,2.0,%
2016-04-24,% Lymphocytes,48.0,%
2016-04-24,% Monocytes,4.0,%
2016-04-24,% Neutrophils,46.0,%
2016-04-24,A:G Ratio,1.7,
2016-04-24,ALP,114.0,U/L
2016-04-24,ALT,33.0,U/L
2016-04-24,AST,24.0,U/L
2016-04-24,Albumin,4.6,g/dL
2016-04-24,Amylase,65.0,U/L
2016-04-24,BUN,16.0,mg/dL
2016-04-24,BUN:Creatinine Ratio,27.0,
2016-04-24,Bands (Absolute),0.0,10^3/uL
2016-04-24,Basophils (Absolute),0.0,10^3/uL
2016-04-24,Calcium,10.0,mg/dL
2016-04-24,Chloride,115.0,mmol/L
2016-04-24,Cholesterol,196.0,mg/dL
2016-04-24,Creatine Kinase,81.0,U/L
2016-04-24,Creatinine,0.6,mg/dL
2016-04-24,Eosinophils (Absolute),0.114,10^3/uL
2016-04-24,Globulin,2.7,g/dL
2016-04-24,Glucose,73.0,mg/dL
2016-04-24,Hematocrit,44.0,%
2016-04-24,Hemoglobin,13.8,g/dL
2016-04-24,Lymphocytes (Absolute),2.736,10^3/uL
2016-04-24,MCH,24.6,pg
2016-04-24,MCHC,31.4,g/dL
2016-04-24,MCV,79.0,fL
2016-04-24,Magnesium,1.8,mmol/L
2016-04-24,Monocytes (Absolute),0.228,10^3/uL
2016-04-24,Na:K Ratio,43.0,nan
2016-04-24,Neutrophils (Absolute),2.622,10^3/uL
2016-04-24,Phosphorus,5.7,mg/dL
2016-04-24,Platelets,0.418,10^3/uL
2016-04-24,Potassium,3.6,mmol/L
2016-04-24,RBC,5.6,10^6/uL
2016-04-24,Sodium,153.0,mmol/L
2016-04-24,Total Bilirubin,0.1,mg/dL
2016-04-24,Total Protein,7.3,g/dL
2016-04-24,Triglycerides,72.0,mg/dL
2016-04-24,WBC,0.0057,10^3/uL
2017-08-30,% Basophils,0.0,%
2017-08-30,% Eosinophils,5.0,%
2017-08-30,% Lymphocytes,29.0,%
2017-08-30,% Monocytes,2.0,%
2017-08-30,% Neutrophils,64.0,%
2017-08-30,ALP,118.0,U/L
2017-08-30,ALT,25.0,U/L
2017-08-30,AST,31.0,U/L
2017-08-30,Albumin,3.6,g/dL
2017-08-30,Amylase,85.0,U/L
2017-08-30,Anion Gap,23.0,mmol/L
2017-08-30,BUN,16.0,mg/dL
2017-08-30,BUN:Creatinine Ratio,32.0,nan
2017-08-30,Basophils (Absolute),0.0,10^3/uL
2017-08-30,Bilirubin (Unconjugated),0.0,mg/dL
2017-08-30,Calcium,9.0,mg/dL
2017-08-30,Chloride,115.0,mmol/L
2017-08-30,Cholesterol,138.0,mg/dL
2017-08-30,Creatine Kinase,95.0,U/L
2017-08-30,Creatinine,0.5,mg/dL
2017-08-30,Eosinophils (Absolute),0.000315,10^3/uL
2017-08-30,GGT,31.0,U/L
2017-08-30,Globulin,2.2,g/dL
2017-08-30,Glucose,103.0,mg/dL
2017-08-30,Hematocrit,50.2,%
2017-08-30,Hemoglobin,15.0,g/dL
2017-08-30,Lipase,6.0,U/L
2017-08-30,Lymphocytes (Absolute),0.001827,10^3/uL
2017-08-30,MCH,24.3,pg
2017-08-30,MCHC,29.9,g/dL
2017-08-30,MCV,81.0,fL
2017-08-30,Monocytes (Absolute),0.000126,10^3/uL
2017-08-30,Na:K Ratio,47.0,nan
2017-08-30,Neutrophils (Absolute),0.004032,10^3/uL
2017-08-30,Phosphorus,4.3,mg/dL
2017-08-30,Platelets,0.496,10^3/uL
2017-08-30,Potassium,3.1,mmol/L
2017-08-30,RBC,6.17,10^6/uL
2017-08-30,SDMA,0.007,mg/dL
2017-08-30,Sodium,147.0,mmol/L
2017-08-30,TCO2,12.0,mmol/L
2017-08-30,Total Protein,5.8,g/dL
2017-08-30,WBC,0.0063,10^3/uL
2018-09-19,% Basophils,1.0,%
2018-09-19,% Eosinophils,0.6,%
2018-09-19,% Lymphocytes,33.8,%
2018-09-19,% Monocytes,3.2,%
2018-09-19,% Neutrophils,61.4,%
2018-09-19,A:G Ratio,1.5,nan
2018-09-19,ALP,93.0,U/L
2018-09-19,ALT,38.0,U/L
2018-09-19,AST,40.0,U/L
2018-09-19,Albumin,3.9,g/dL
2018-09-19,Amylase,88.0,U/L
2018-09-19,Anion Gap,22.0,mmol/L
2018-09-19,BUN,12.0,mg/dL
2018-09-19,BUN:Creatinine Ratio,24.0,nan
2018-09-19,Basophils (Absolute),7.3e-05,10^3/uL
2018-09-19,Bilirubin (Unconjugated),0.0,mg/dL
2018-09-19,Calcium,9.0,mg/dL
2018-09-19,Chloride,114.0,mmol/L
2018-09-19,Cholesterol,168.0,mg/dL
2018-09-19,Creatine Kinase,980.0,U/L
2018-09-19,Creatinine,0.5,mg/dL
2018-09-19,Eosinophils (Absolute),4.4e-05,10^3/uL
2018-09-19,GGT,34.0,U/L
2018-09-19,Globulin,2.6,g/dL
2018-09-19,Glucose,88.0,mg/dL
2018-09-19,Hematocrit,43.7,%
2018-09-19,Hemoglobin,15.0,g/dL
2018-09-19,Lipase,10.0,U/L
2018-09-19,Lymphocytes (Absolute),0.002467,10^3/uL
2018-09-19,MCH,25.4,pg
2018-09-19,MCHC,34.3,g/dL
2018-09-19,MCV,74.0,fL
2018-09-19,Monocytes (Absolute),0.00023400000000000002,10^3/uL
2018-09-19,Na:K Ratio,40.0,nan
2018-09-19,Neutrophils (Absolute),0.004482,10^3/uL
2018-09-19,Phosphorus,3.4,mg/dL
2018-09-19,Platelets,0.487,10^3/uL
2018-09-19,Potassium,3.7,mmol/L
2018-09-19,RBC,5.9,10^6/uL
2018-09-19,SDMA,0.006,mg/dL
2018-09-19,Sodium,147.0,mmol/L
2018-09-19,TCO2,15.0,mmol/L
2018-09-19,Total Protein,6.5,g/dL
2018-09-19,WBC,0.0073,10^3/uL
2019-07-11,% Basophils,1.1,%
2019-07-11,% Eosinophils,0.0,%
2019-07-11,% Lymphocytes,43.3,%
2019-07-11,% Monocytes,3.2,%
2019-07-11,% Neutrophils,52.4,%
2019-07-11,A:G Ratio,1.8,nan
2019-07-11,ALP,120.0,U/L
2019-07-11,ALT,35.0,U/L
2019-07-11,AST,36.0,U/L
2019-07-11,Albumin,5.1,g/dL
2019-07-11,Amylase,102.0,U/L
2019-07-11,Anion Gap,31.0,mmol/L
2019-07-11,BUN,14.0,mg/dL
2019-07-11,BUN:Creatinine Ratio,28.0,nan
2019-07-11,Basophils (Absolute),6.2e-05,10^3/uL
2019-07-11,Bilirubin (Conjugated),0.1,mg/dL
2019-07-11,Bilirubin (Unconjugated),0.0,mg/dL
2019-07-11,Calcium,9.6,mg/dL
2019-07-11,Chloride,110.0,mmol/L
2019-07-11,Cholesterol,170.0,mg/dL
2019-07-11,Creatine Kinase,95.0,U/L
2019-07-11,Creatinine,0.5,mg/dL
2019-07-11,Eosinophils (Absolute),0.0,10^3/uL
2019-07-11,GGT,66.0,U/L
2019-07-11,Globulin,2.9,g/dL
2019-07-11,Glucose,128.0,mg/dL
2019-07-11,Hematocrit,44.1,%
2019-07-11,Hemoglobin,14.8,g/dL
2019-07-11,Lipase,9.0,U/L
2019-07-11,Lymphocytes (Absolute),0.002425,10^3/uL
2019-07-11,MCH,24.8,pg
2019-07-11,MCHC,33.6,g/dL
2019-07-11,MCV,74.0,fL
2019-07-11,Monocytes (Absolute),0.000179,10^3/uL
2019-07-11,Na:K Ratio,36.0,nan
2019-07-11,Neutrophils (Absolute),0.0029340000000000004,10^3/uL
2019-07-11,Phosphorus,4.1,mg/dL
2019-07-11,Platelets,0.467,10^3/uL
2019-07-11,Potassium,4.1,mmol/L
2019-07-11,RBC,5.96,10^6/uL
2019-07-11,SDMA,0.004,mg/dL
2019-07-11,Sodium,148.0,mmol/L
2019-07-11,TCO2,11.0,mmol/L
2019-07-11,Total Protein,8.0,g/dL
2019-07-11,WBC,0.0056,10^3/uL
2021-03-04,% Basophils,1.4,%
2021-03-04,% Eosinophils,0.6,%
2021-03-04,% Lymphocytes,34.0,%
2021-03-04,% Monocytes,6.1,%
2021-03-04,% Neutrophils,57.9,%
2021-03-04,A:G Ratio,1.6,nan
2021-03-04,ALP,137.0,U/L
2021-03-04,ALT,33.0,U/L
2021-03-04,AST,33.0,U/L
2021-03-04,Albumin,4.1,g/dL
2021-03-04,Amylase,96.0,U/L
2021-03-04,Anion Gap,28.0,mmol/L
2021-03-04,BUN,25.0,mg/dL
2021-03-04,BUN:Creatinine Ratio,41.7,nan
2021-03-04,Basophils (Absolute),8.999999999999999e-05,10^3/uL
2021-03-04,Bilirubin (Conjugated),0.1,mg/dL
2021-03-04,Bilirubin (Unconjugated),0.0,mg/dL
2021-03-04,Calcium,9.3,mg/dL
2021-03-04,Chloride,115.0,mmol/L
2021-03-04,Cholesterol,209.0,mg/dL
2021-03-04,Creatine Kinase,180.0,U/L
2021-03-04,Creatinine,0.6,mg/dL
2021-03-04,Eosinophils (Absolute),3.8e-05,10^3/uL
2021-03-04,GGT,49.0,U/L
2021-03-04,Globulin,2.6,g/dL
2021-03-04,Glucose,110.0,mg/dL
2021-03-04,Hematocrit,41.3,%
2021-03-04,Hemoglobin,14.1,g/dL
2021-03-04,Lipase,14.0,U/L
2021-03-04,Lymphocytes (Absolute),0.0021760000000000004,10^3/uL
2021-03-04,MCH,24.6,pg
2021-03-04,MCHC,34.1,g/dL
2021-03-04,MCV,72.0,fL
2021-03-04,Monocytes (Absolute),0.00039000000000000005,10^3/uL
2021-03-04,Na:K Ratio,34.0,nan
2021-03-04,Neutrophils (Absolute),0.003706,10^3/uL
2021-03-04,Phosphorus,3.8,mg/dL
2021-03-04,Platelets,0.515,10^3/uL
2021-03-04,Potassium,4.5,mmol/L
2021-03-04,RBC,5.74,10^6/uL
2021-03-04,SDMA,0.005,mg/dL
2021-03-04,Sodium,153.0,mmol/L
2021-03-04,TCO2,15.0,mmol/L
2021-03-04,Total Protein,6.7,g/dL
2021-03-04,WBC,0.0064,10^3/uL
2022-03-17,% Basophils,5.0,%
2022-03-17,% Eosinophils,9.0,%
2022-03-17,% Lymphocytes,18.0,%
2022-03-17,% Monocytes,5.0,%
2022-03-17,% Neutrophils,57.0,%
2022-03-17,A:G Ratio,2.1,nan
2022-03-17,ALP,118.0,U/L
2022-03-17,ALT,36.0,U/L
2022-03-17,AST,33.0,U/L
2022-03-17,Albumin,4.4,g/dL
2022-03-17,Amylase,100.0,U/L
2022-03-17,Anion Gap,22.0,mmol/L
2022-03-17,BUN,30.0,mg/dL
2022-03-17,BUN:Creatinine Ratio,60.0,nan
2022-03-17,Basophils (Absolute),0.0003,10^3/uL
2022-03-17,Bilirubin (Unconjugated),0.0,mg/dL
2022-03-17,Calcium,9.5,mg/dL
2022-03-17,Chloride,115.0,mmol/L
2022-03-17,Cholesterol,209.0,mg/dL
2022-03-17,Creatine Kinase,127.0,U/L
2022-03-17,Creatinine,0.5,mg/dL
2022-03-17,Eosinophils (Absolute),0.00054,10^3/uL
2022-03-17,GGT,50.0,U/L
2022-03-17,Globulin,2.1,g/dL
2022-03-17,Glucose,113.0,mg/dL
2022-03-17,Hematocrit,42.4,%
2022-03-17,Hemoglobin,14.3,g/dL
2022-03-17,Lipase,15.0,U/L
2022-03-17,Lymphocytes (Absolute),0.00108,10^3/uL
2022-03-17,MCH,24.7,pg
2022-03-17,MCHC,33.7,g/dL
2022-03-17,MCV,73.0,fL
2022-03-17,Monocytes (Absolute),0.0003,10^3/uL
2022-03-17,Na:K Ratio,34.0,nan
2022-03-17,Neutrophils (Absolute),0.00342,10^3/uL
2022-03-17,Phosphorus,3.3,mg/dL
2022-03-17,Platelets,0.536,10^3/uL
2022-03-17,Potassium,4.4,mmol/L
2022-03-17,RBC,5.79,10^6/uL
2022-03-17,SDMA,0.005,mg/dL
2022-03-17,Sodium,148.0,mmol/L
2022-03-17,TCO2,15.0,mmol/L
2022-03-17,Total Protein,6.5,g/dL
2022-03-17,WBC,0.006,10^3/uL
2022-04-14,% Basophils,1.2,%
2022-04-14,% Eosinophils,0.2,%
2022-04-14,% Lymphocytes,36.7,%
2022-04-14,% Monocytes,5.1,%
