date,test,result,units
2009-01-22,% Lymphocytes,31.0,%
2009-01-22,% Monocytes,7.0,%
2009-01-22,% Neutrophils,59.0,%
2009-01-22,A:G Ratio,1.5,
2009-01-22,ALP,83.0,U/L
2009-01-22,ALT,103.0,U/L
2009-01-22,AST,94.0,U/L
2009-01-22,Albumin,4.6,g/dL
2009-01-22,Amylase,194.0,U/L
2009-01-22,BUN,23.0,mg/dL
2009-01-22,BUN:Creatinine Ratio,38.0,
2009-01-22,Bands (Absolute),0.0,nan
2009-01-22,Basophils (Absolute),37.0,nan
2009-01-22,Calcium,9.4,mg/dL
2009-01-22,Chloride,111.0,mmol/L
2009-01-22,Cholesterol,199.0,mg/dL
2009-01-22,Creatine Kinase,224.0,U/L
2009-01-22,Creatinine,0.6,mg/dL
2009-01-22,Eosinophils (Absolute),74.0,nan
2009-01-22,Globulin,3.1,g/dL
2009-01-22,Glucose,95.0,mg/dL
2009-01-22,Hematocrit,41.6,%
2009-01-22,Hemoglobin,14.2,g/dL
2009-01-22,Lipase,22.0,U/L
2009-01-22,Lymphocytes (Absolute),1147.0,nan
2009-01-22,MCH,25.6,pg
2009-01-22,MCHC,34.1,g/dL
2009-01-22,MCV,75.0,fL
2009-01-22,Magnesium,2.1,mmol/L
2009-01-22,Monocytes (Absolute),259.0,nan
2009-01-22,Neutrophils (Absolute),2183.0,nan
2009-01-22,Phosphorus,5.2,mg/dL
2009-01-22,Platelets,366.0,10^3/uL
2009-01-22,Potassium,4.1,mmol/L
2009-01-22,RBC,5.54,10^6/uL
2009-01-22,Sodium,145.0,mmol/L
2009-01-22,Total Bilirubin,0.1,mg/dL
2009-01-22,Total Protein,7.7,g/dL
2009-01-22,Triglycerides,222.0,mg/dL
2009-01-22,WBC,3.7,10^3/uL
2009-02-11,% Basophils,1.0,%
2009-02-11,% Eosinophils,2.0,%
2009-02-11,% Lymphocytes,43.0,%
2009-02-11,% Monocytes,3.0,%
2009-02-11,% Neutrophils,51.0,%
2009-02-11,A:G Ratio,1.4,
2009-02-11,ALP,85.0,U/L
2009-02-11,ALT,69.0,U/L
2009-02-11,AST,59.0,U/L
2009-02-11,Albumin,4.8,g/dL
2009-02-11,Amylase,151.0,U/L
2009-02-11,BUN,21.0,mg/dL
2009-02-11,BUN:Creatinine Ratio,30.0,
2009-02-11,Bands (Absolute),0.0,nan
2009-02-11,Basophils (Absolute),59.0,nan
2009-02-11,Calcium,9.5,mg/dL
2009-02-11,Chloride,116.0,mmol/L
2009-02-11,Cholesterol,181.0,mg/dL
2009-02-11,Creatine Kinase,105.0,U/L
2009-02-11,Creatinine,0.7,mg/dL
2009-02-11,Eosinophils (Absolute),118.0,nan
2009-02-11,Globulin,3.4,g/dL
2009-02-11,Glucose,135.0,mg/dL
2009-02-11,Hematocrit,47.9,%
2009-02-11,Hemoglobin,15.0,g/dL
2009-02-11,Lipase,18.0,U/L
2009-02-11,Lymphocytes (Absolute),2537.0,nan
2009-02-11,MCH,25.0,pg
2009-02-11,MCHC,31.3,g/dL
2009-02-11,MCV,80.0,fL
2009-02-11,Magnesium,2.1,mmol/L
2009-02-11,Monocytes (Absolute),177.0,nan
2009-02-11,Neutrophils (Absolute),3009.0,%
2009-02-11,Phosphorus,5.3,mg/dL
2009-02-11,Platelets,369.0,10^3/uL
2009-02-11,Potassium,3.6,mmol/L
2009-02-11,RBC,6.0,10^6/uL
2009-02-11,Sodium,147.0,mmol/L
2009-02-11,Total Bilirubin,0.1,mg/dL
2009-02-11,Total Protein,8.2,g/dL
2009-02-11,Triglycerides,172.0,mg/dL
2009-02-11,WBC,5.9,10^3/uL
2010-07-01,A:G Ratio,1.4,
2010-07-01,ALP,155.0,U/L
2010-07-01,ALT,124.0,U/L
2010-07-01,AST,137.0,U/L
2010-07-01,Albumin,4.9,g/dL
2010-07-01,Amylase,236.0,U/L
2010-07-01,BUN,18.0,mg/dL
2010-07-01,BUN:Creatinine Ratio,30.0,
2010-07-01,Calcium,9.9,mg/dL
2010-07-01,Chloride,112.0,mmol/L
2010-07-01,Cholesterol,191.0,mg/dL
2010-07-01,Creatine Kinase,850.0,U/L
2010-07-01,Creatinine,0.6,mg/dL
2010-07-01,Globulin,3.4,g/dL
2010-07-01,Glucose,180.0,mg/dL
2010-07-01,Hematocrit,49.9,%
2010-07-01,Hemoglobin,15.2,g/dL
2010-07-01,Lipase,17.0,U/L
2010-07-01,MCH,24.8,pg
2010-07-01,MCHC,30.5,g/dL
2010-07-01,MCV,82.0,fL
2010-07-01,Magnesium,2.2,mmol/L
2010-07-01,Na:K Ratio,35.0,nan
2010-07-01,Phosphorus,4.4,mg/dL
2010-07-01,Platelets,356.0,10^3/uL
2010-07-01,Potassium,4.2,mmol/L
2010-07-01,RBC,6.12,10^6/uL
2010-07-01,Sodium,149.0,mmol/L
2010-07-01,Total Bilirubin,0.1,mg/dL
2010-07-01,Total Protein,8.3,g/dL
2010-07-01,Triglycerides,98.0,mg/dL
2010-07-01,WBC,4.3,10^3/uL
2011-08-21,% Eosinophils,3.0,%
2011-08-21,% Lymphocytes,53.0,%
2011-08-21,% Monocytes,4.0,%
2011-08-21,% Neutrophils,40.0,%
2011-08-21,A:G Ratio,1.4,
2011-08-21,ALP,100.0,U/L
2011-08-21,ALT,111.0,U/L
2011-08-21,AST,56.0,U/L
2011-08-21,Albumin,4.9,g/dL
2011-08-21,Amylase,322.0,U/L
2011-08-21,BUN,25.0,mg/dL
2011-08-21,BUN:Creatinine Ratio,42.0,
2011-08-21,Bands (Absolute),0.0,10^3/uL
2011-08-21,Basophils (Absolute),0.0,10^3/uL
2011-08-21,Calcium,10.2,mg/dL
2011-08-21,Chloride,105.0,mmol/L
2011-08-21,Cholesterol,196.0,mg/dL
2011-08-21,Creatine Kinase,566.0,U/L
2011-08-21,Creatinine,0.6,mg/dL
2011-08-21,Eosinophils (Absolute),0.27,10^3/uL
2011-08-21,Globulin,3.6,g/dL
2011-08-21,Glucose,158.0,mg/dL
2011-08-21,Hematocrit,52.0,%
2011-08-21,Hemoglobin,15.8,g/dL
2011-08-21,Lipase,40.0,U/L
2011-08-21,Lymphocytes (Absolute),4.7700000000000005,10^3/uL
2011-08-21,MCH,25.6,pg
2011-08-21,MCHC,30.4,g/dL
2011-08-21,MCV,84.0,fL
2011-08-21,Magnesium,3.3,mmol/L
2011-08-21,Monocytes (Absolute),0.36,10^3/uL
2011-08-21,Na:K Ratio,25.0,nan
2011-08-21,Neutrophils (Absolute),3.6,10^3/uL
2011-08-21,Phosphorus,17.2,mg/dL
2011-08-21,Platelets,291.0,10^3/uL
2011-08-21,Potassium,6.1,mmol/L
2011-08-21,RBC,6.18,10^6/uL
2011-08-21,Sodium,153.0,mmol/L
2011-08-21,Total Bilirubin,0.1,mg/dL
2011-08-21,Total Protein,8.5,g/dL
2011-08-21,Triglycerides,161.0,mg/dL
2011-08-21,WBC,9.0,10^3/uL
2012-04-15,% Eosinophils,2.0,%
2012-04-15,% Lymphocytes,40.0,%
2012-04-15,% Monocytes,4.0,%
2012-04-15,% Neutrophils,54.0,%
2012-04-15,A:G Ratio,1.6,
2012-04-15,ALP,97.0,U/L
2012-04-15,ALT,208.0,U/L
2012-04-15,AST,71.0,U/L
2012-04-15,Albumin,4.9,g/dL
2012-04-15,Amylase,307.0,U/L
2012-04-15,BUN,13.0,mg/dL
2012-04-15,BUN:Creatinine Ratio,22.0,
2012-04-15,Bands (Absolute),0.0,10^3/uL
2012-04-15,Basophils (Absolute),0.0,10^3/uL
2012-04-15,Calcium,9.8,mg/dL
2012-04-15,Chloride,114.0,mmol/L
2012-04-15,Cholesterol,145.0,mg/dL
2012-04-15,Creatine Kinase,120.0,U/L
2012-04-15,Creatinine,0.6,mg/dL
2012-04-15,Eosinophils (Absolute),0.128,10^3/uL
2012-04-15,Globulin,3.1,g/dL
2012-04-15,Glucose,173.0,mg/dL
2012-04-15,Hematocrit,51.5,%
2012-04-15,Hemoglobin,15.9,g/dL
2012-04-15,Lipase,31.0,U/L
2012-04-15,Lymphocytes (Absolute),2.56,10^3/uL
2012-04-15,MCH,25.8,pg
2012-04-15,MCHC,30.9,g/dL
2012-04-15,MCV,84.0,fL
2012-04-15,Magnesium,2.2,mmol/L
2012-04-15,Monocytes (Absolute),0.256,10^3/uL
2012-04-15,Na:K Ratio,32.0,nan
2012-04-15,Neutrophils (Absolute),3.456,10^3/uL
2012-04-15,Phosphorus,5.5,mg/dL
2012-04-15,Platelets,290.0,10^3/uL
2012-04-15,Potassium,4.7,mmol/L
2012-04-15,RBC,6.16,10^6/uL
2012-04-15,Sodium,150.0,mmol/L
2012-04-15,Total Bilirubin,0.1,mg/dL
2012-04-15,Total Protein,8.0,g/dL
2012-04-15,Triglycerides,156.0,mg/dL
2012-04-15,WBC,6.4,10^3/uL
2013-04-21,% Basophils,2.0,%
2013-04-21,% Eosinophils,4.0,%
2013-04-21,% Lymphocytes,42.0,%
2013-04-21,% Monocytes,9.0,%
2013-04-21,% Neutrophils,43.0,%
2013-04-21,A:G Ratio,1.5,
2013-04-21,ALP,63.0,U/L
2013-04-21,ALT,164.0,U/L
2013-04-21,AST,145.0,U/L
2013-04-21,Albumin,4.8,g/dL
2013-04-21,Amylase,207.0,U/L
2013-04-21,BUN,13.0,mg/dL
2013-04-21,BUN:Creatinine Ratio,19.0,
2013-04-21,Bands (Absolute),0.0,10^3/uL
2013-04-21,Basophils (Absolute),0.108,10^3/uL
2013-04-21,Calcium,10.0,mg/dL
2013-04-21,Chloride,116.0,mmol/L
2013-04-21,Cholesterol,165.0,mg/dL
2013-04-21,Creatine Kinase,802.0,U/L
2013-04-21,Creatinine,0.7,mg/dL
2013-04-21,Eosinophils (Absolute),0.216,10^3/uL
2013-04-21,Globulin,3.1,g/dL
2013-04-21,Glucose,192.0,mg/dL
2013-04-21,Hematocrit,47.0,%
2013-04-21,Hemoglobin,15.0,g/dL
2013-04-21,Lipase,21.0,U/L
2013-04-21,Lymphocytes (Absolute),2.2680000000000002,10^3/uL
2013-04-21,MCH,25.5,pg
2013-04-21,MCHC,31.9,g/dL
2013-04-21,MCV,80.0,fL
2013-04-21,Magnesium,2.7,mmol/L
2013-04-21,Monocytes (Absolute),0.486,10^3/uL
2013-04-21,Na:K Ratio,35.0,nan
2013-04-21,Neutrophils (Absolute),2.322,10^3/uL
2013-04-21,Phosphorus,6.2,mg/dL
2013-04-21,Platelets,350.0,10^3/uL
2013-04-21,Potassium,4.1,mmol/L
2013-04-21,RBC,5.89,10^6/uL
2013-04-21,Sodium,144.0,mmol/L
2013-04-21,Total Bilirubin,0.1,mg/dL
2013-04-21,Total Protein,7.9,g/dL
2013-04-21,Triglycerides,73.0,mg/dL
2013-04-21,WBC,5.4,10^3/uL
2014-04-27,% Basophils,2.0,%
2014-04-27,% Eosinophils,4.0,%
2014-04-27,% Lymphocytes,26.0,%
2014-04-27,% Monocytes,6.0,%
2014-04-27,% Neutrophils,62.0,%
2014-04-27,A:G Ratio,1.4,
2014-04-27,ALP,59.0,U/L
2014-04-27,ALT,95.0,U/L
2014-04-27,AST,96.0,U/L
2014-04-27,Albumin,4.4,g/dL
2014-04-27,Amylase,214.0,U/L
2014-04-27,BUN,20.0,mg/dL
2014-04-27,BUN:Creatinine Ratio,33.0,
2014-04-27,Bands (Absolute),0.0,10^3/uL
2014-04-27,Basophils (Absolute),0.1,10^3/uL
2014-04-27,Calcium,9.2,mg/dL
2014-04-27,Chloride,113.0,mmol/L
2014-04-27,Cholesterol,179.0,mg/dL
2014-04-27,Creatine Kinase,514.0,U/L
2014-04-27,Creatinine,0.6,mg/dL
2014-04-27,Eosinophils (Absolute),0.2,10^3/uL
2014-04-27,Globulin,3.2,g/dL
2014-04-27,Glucose,109.0,mg/dL
2014-04-27,Hematocrit,41.0,%
2014-04-27,Hemoglobin,13.4,g/dL
2014-04-27,Lipase,24.0,U/L
2014-04-27,Lymphocytes (Absolute),1.3,10^3/uL
2014-04-27,MCH,24.8,pg
2014-04-27,MCHC,32.7,g/dL
2014-04-27,MCV,76.0,fL
2014-04-27,Magnesium,2.0,mmol/L
2014-04-27,Monocytes (Absolute),0.3,10^3/uL
2014-04-27,Na:K Ratio,40.0,nan
2014-04-27,Neutrophils (Absolute),3.1,10^3/uL
2014-04-27,Phosphorus,4.3,mg/dL
2014-04-27,Platelets,348.0,10^3/uL
2014-04-27,Potassium,3.7,mmol/L
2014-04-27,RBC,5.4,10^6/uL
2014-04-27,Sodium,148.0,mmol/L
2014-04-27,Total Bilirubin,0.1,mg/dL
2014-04-27,Total Protein,7.6,g/dL
2014-04-27,Triglycerides,69.0,mg/dL
2014-04-27,WBC,5.0,10^3/uL
2015-04-12,% Basophils,1.0,%
2015-04-12,% Eosinophils,4.0,%
2015-04-12,% Lymphocytes,46.0,%
2015-04-12,% Monocytes,3.0,%
2015-04-12,% Neutrophils,46.0,%
2015-04-12,A:G Ratio,1.6,
2015-04-12,ALP,69.0,U/L
2015-04-12,ALT,159.0,U/L
2015-04-12,AST,84.0,U/L
2015-04-12,Albumin,4.8,g/dL
2015-04-12,Amylase,231.0,U/L
2015-04-12,BUN,19.0,mg/dL
2015-04-12,BUN:Creatinine Ratio,38.0,
2015-04-12,Bands (Absolute),0.0,10^3/uL
2015-04-12,Basophils (Absolute),0.06,10^3/uL
2015-04-12,Calcium,9.0,mg/dL
2015-04-12,Chloride,114.0,mmol/L
2015-04-12,Cholesterol,172.0,mg/dL
2015-04-12,Creatine Kinase,717.0,U/L
2015-04-12,Creatinine,0.5,mg/dL
2015-04-12,Eosinophils (Absolute),0.24,10^3/uL
2015-04-12,Globulin,3.0,g/dL
2015-04-12,Glucose,120.0,mg/dL
2015-04-12,Hematocrit,46.0,%
2015-04-12,Hemoglobin,14.1,g/dL
2015-04-12,Lipase,28.0,U/L
2015-04-12,Lymphocytes (Absolute),2.7600000000000002,10^3/uL
2015-04-12,MCH,25.6,pg
2015-04-12,MCHC,30.7,g/dL
2015-04-12,MCV,84.0,fL
2015-04-12,Magnesium,2.1,mmol/L
2015-04-12,Monocytes (Absolute),0.18,10^3/uL
2015-04-12,Na:K Ratio,40.0,nan
2015-04-12,Neutrophils (Absolute),2.7600000000000002,10^3/uL
2015-04-12,Phosphorus,5.0,mg/dL
2015-04-12,Platelets,342.0,10^3/uL
2015-04-12,Potassium,3.7,mmol/L
2015-04-12,RBC,5.5,10^6/uL
2015-04-12,Sodium,148.0,mmol/L
2015-04-12,Total Bilirubin,0.1,mg/dL
2015-04-12,Total Protein,7.8,g/dL
2015-04-12,Triglycerides,83.0,mg/dL
2015-04-12,WBC,6.0,10^3/uL
2015-06-01,% Basophils,0.0,%
2015-06-01,% Eosinophils,1.0,%
2015-06-01,% Lymphocytes,35.0,%
2015-06-01,% Monocytes,4.0,%
2015-06-01,% Neutrophils,60.0,%
2015-06-01,A:G Ratio,1.5,nan
2015-06-01,ALP,76.0,U/L
2015-06-01,ALT,118.0,U/L
2015-06-01,AST,71.0,U/L
2015-06-01,Albumin,5.1,g/dL
2015-06-01,Amylase,207.0,U/L
2015-06-01,BUN,22.0,mg/dL
2015-06-01,BUN:Creatinine Ratio,31.4,nan
2015-06-01,Basophils (Absolute),0.0,10^3/uL
2015-06-01,Bilirubin (Unconjugated),0.1,mg/dL
2015-06-01,Calcium,10.6,mg/dL
2015-06-01,Chloride,112.0,mmol/L
2015-06-01,Cholesterol,190.0,mg/dL
2015-06-01,Creatine Kinase,298.0,U/L
2015-06-01,Creatinine,0.7,mg/dL
2015-06-01,Eosinophils (Absolute),0.063,10^3/uL
2015-06-01,GGT,120.0,U/L
2015-06-01,Globulin,3.3,g/dL
2015-06-01,Glucose,193.0,mg/dL
2015-06-01,Hematocrit,48.1,%
2015-06-01,Hemoglobin,15.4,g/dL
2015-06-01,Lymphocytes (Absolute),2.205,10^3/uL
2015-06-01,MCH,25.5,pg
2015-06-01,MCHC,32.0,g/dL
2015-06-01,MCV,80.0,fL
2015-06-01,Monocytes (Absolute),0.252,10^3/uL
2015-06-01,Na:K Ratio,28.0,nan
2015-06-01,Neutrophils (Absolute),3.7800000000000002,10^3/uL
2015-06-01,Phosphorus,6.0,mg/dL
2015-06-01,Platelets,0.392,10^3/uL
2015-06-01,Potassium,5.2,mmol/L
2015-06-01,RBC,6.04,10^6/uL
2015-06-01,Sodium,147.0,mmol/L
2015-06-01,TCO2,8.0,mmol/L
2015-06-01,Total Bilirubin,0.1,mg/dL
2015-06-01,Total Protein,8.4,g/dL
2015-06-01,WBC,0.0063,10^3/uL
2016-05-22,% Eosinophils,7.0,%
2016-05-22,% Lymphocytes,40.0,%
2016-05-22,% Monocytes,6.0,%
2016-05-22,% Neutrophils,47.0,%
2016-05-22,A:G Ratio,1.4,
2016-05-22,ALP,77.0,U/L
2016-05-22,ALT,155.0,U/L
2016-05-22,AST,85.0,U/L
2016-05-22,Albumin,4.5,g/dL
2016-05-22,Amylase,204.0,U/L
2016-05-22,BUN,10.0,mg/dL
2016-05-22,BUN:Creatinine Ratio,25.0,
2016-05-22,Basophils (Absolute),0.0,10^3/uL
2016-05-22,Calcium,9.0,mg/dL
2016-05-22,Chloride,113.0,mmol/L
2016-05-22,Cholesterol,185.0,mg/dL
2016-05-22,Creatine Kinase,854.0,U/L
2016-05-22,Creatinine,0.4,mg/dL
2016-05-22,Eosinophils (Absolute),0.42,10^3/uL
2016-05-22,Globulin,3.2,g/dL
2016-05-22,Glucose,102.0,mg/dL
2016-05-22,Hematocrit,43.0,%
2016-05-22,Hemoglobin,13.8,g/dL
2016-05-22,Lipase,25.0,U/L
2016-05-22,Lymphocytes (Absolute),2.4,10^3/uL
2016-05-22,MCH,25.6,pg
2016-05-22,MCHC,32.1,g/dL
2016-05-22,MCV,80.0,fL
2016-05-22,Magnesium,2.1,mmol/L
2016-05-22,Monocytes (Absolute),0.36,10^3/uL
2016-05-22,Na:K Ratio,36.0,nan
2016-05-22,Neutrophils (Absolute),2.82,10^3/uL
2016-05-22,Phosphorus,5.4,mg/dL
2016-05-22,Platelets,358.0,10^3/uL
